chr	pos	pvalue	snp_id
11	219034593	0.817103058389938	chr11:219034593
11	170407562	0.3483893291121417	chr11:170407562
11	97189933	0.14806795676650816	chr11:97189933
11	242309105	0.892688772187471	chr11:242309105
11	215645589	0.8857931704425277	chr11:215645589
11	171354602	0.8844401232662026	chr11:171354602
11	99366412	0.9893790340903336	chr11:99366412
11	170956860	0.6002058245365673	chr11:170956860
11	101998778	0.5173715673833716	chr11:101998778
11	38796751	0.7993576633684801	chr11:38796751
11	154708676	0.11903317244444335	chr11:154708676
11	174525571	0.785216594853122	chr11:174525571
11	87325931	0.814103567596873	chr11:87325931
11	232326954	0.581420085829564	chr11:232326954
11	213564890	0.39404061040810945	chr11:213564890
11	145713135	0.6596647943980245	chr11:145713135
11	15058940	0.9158675077519783	chr11:15058940
11	4303959	0.16638470512629924	chr11:4303959
11	159971570	0.3179917632374783	chr11:159971570
11	203451470	0.6747062465532366	chr11:203451470
11	125088208	0.834884924670561	chr11:125088208
11	5871982	0.6555483781308926	chr11:5871982
11	36207220	0.5949340812213509	chr11:36207220
11	52811231	0.09488378739709011	chr11:52811231
11	156938933	0.43937941369439104	chr11:156938933
11	121514881	0.891272951789948	chr11:121514881
11	25551698	0.36802424636289444	chr11:25551698
11	125418601	0.3871955395795979	chr11:125418601
11	217373205	0.3639819101980198	chr11:217373205
11	109778751	0.36912105118421373	chr11:109778751
11	37440599	0.4107111917201397	chr11:37440599
11	144501973	0.7756305799872244	chr11:144501973
11	232346486	0.4605121292279352	chr11:232346486
11	28977611	0.6110147832385522	chr11:28977611
11	39101937	0.44799610352632396	chr11:39101937
11	141710677	0.8750957636911851	chr11:141710677
11	84999179	0.1869617256430146	chr11:84999179
11	223890152	0.13167334290744895	chr11:223890152
11	178190974	0.41364881136796405	chr11:178190974
11	36771951	0.9745448012901431	chr11:36771951
11	217679596	0.7027984050860423	chr11:217679596
11	160573010	0.620107155278002	chr11:160573010
11	123408584	0.3964312197438068	chr11:123408584
11	64136610	0.3022004488341172	chr11:64136610
11	162427651	0.9570122818105278	chr11:162427651
11	224621458	0.4326503935226576	chr11:224621458
11	9619064	0.713974092685505	chr11:9619064
11	93787501	0.8123337627295807	chr11:93787501
11	233914878	0.6609476922661458	chr11:233914878
11	95727361	0.24027973381763018	chr11:95727361
11	8967575	0.29510385952930823	chr11:8967575
11	25361030	0.03275305990494924	chr11:25361030
11	172690008	0.9696847749310321	chr11:172690008
11	175030127	0.8363064698754326	chr11:175030127
11	28761259	0.4099714238663523	chr11:28761259
11	54804002	0.8934966104071291	chr11:54804002
11	140968234	0.16214356827846085	chr11:140968234
11	171633246	0.05161737262510158	chr11:171633246
11	39197561	0.14394035660422894	chr11:39197561
11	114095585	0.8845851518544985	chr11:114095585
11	140508799	0.16888585273195994	chr11:140508799
11	12425883	0.07744501248999688	chr11:12425883
11	55939122	0.19369140943602958	chr11:55939122
11	229723934	0.4209118989940612	chr11:229723934
11	219995388	0.5014668759301445	chr11:219995388
11	80620779	0.24355796087424364	chr11:80620779
11	216994270	0.8076595733486999	chr11:216994270
11	158137999	0.9602459840911436	chr11:158137999
11	245405543	0.2979277967209445	chr11:245405543
11	241554736	0.9317767294706776	chr11:241554736
11	154234449	0.8197402836896982	chr11:154234449
11	116959857	0.887160072826822	chr11:116959857
11	35570200	0.06910177998223375	chr11:35570200
11	132587674	0.8357015103736951	chr11:132587674
11	99574668	0.5900658393481649	chr11:99574668
11	161401722	0.04787599661642656	chr11:161401722
11	22372719	0.7561138912212674	chr11:22372719
11	208729440	0.24929793766441374	chr11:208729440
11	241778622	0.7991049565032426	chr11:241778622
11	52340680	0.629729247939762	chr11:52340680
11	158195911	0.4974084532024524	chr11:158195911
11	200484608	0.03314966045607867	chr11:200484608
11	138602321	0.8907779844828134	chr11:138602321
11	233859225	0.15608873327340453	chr11:233859225
11	127966645	0.8313979011531548	chr11:127966645
11	67636847	0.691280893973421	chr11:67636847
11	117900048	0.07887700092219187	chr11:117900048
11	121966563	0.5467929485769437	chr11:121966563
11	63427866	0.9621362283558273	chr11:63427866
11	196738197	0.9235807553907758	chr11:196738197
11	154436653	0.15483538506165492	chr11:154436653
11	92592114	0.1814515906408223	chr11:92592114
11	105414057	0.16209776769073175	chr11:105414057
11	92925279	4.0578587029814e-11	chr11:92925279
11	111974634	0.16914639989092253	chr11:111974634
11	132023640	0.07393565705389137	chr11:132023640
11	82731743	0.39642880344090287	chr11:82731743
11	204539193	0.9672205289270196	chr11:204539193
11	232091782	0.31517727363386244	chr11:232091782
11	130700074	0.7269936823855554	chr11:130700074
11	177840698	0.1525214675497779	chr11:177840698
11	232634795	0.6249344126196908	chr11:232634795
11	47984879	0.585354283012723	chr11:47984879
11	47430634	0.90513144089402	chr11:47430634
11	18152757	0.7193916248131553	chr11:18152757
11	110525748	0.12957694024061436	chr11:110525748
11	82786865	0.41075192951985456	chr11:82786865
11	140133513	0.010550802110155681	chr11:140133513
11	112767173	0.24858690132290956	chr11:112767173
11	47548476	0.9716128344604692	chr11:47548476
11	97795078	0.461184042118793	chr11:97795078
11	7224208	0.8689018618620761	chr11:7224208
11	134346189	0.033491739413408356	chr11:134346189
11	67765037	0.8812572616591785	chr11:67765037
11	28089708	0.8905021003173074	chr11:28089708
11	16464215	0.6568982827211352	chr11:16464215
11	178612226	0.12508839606686623	chr11:178612226
11	61835129	0.8772559181079269	chr11:61835129
11	164699244	0.9008652588014606	chr11:164699244
11	203877128	0.20903622901261698	chr11:203877128
11	124996437	0.9407620312994545	chr11:124996437
11	33263163	0.8822310971261157	chr11:33263163
11	153636966	0.21282767932519323	chr11:153636966
11	17901878	0.39988251478682585	chr11:17901878
11	204285882	0.343312007282413	chr11:204285882
11	190385053	0.5032441282024966	chr11:190385053
11	100520847	0.8901102792191591	chr11:100520847
11	67273814	0.8756038828189693	chr11:67273814
11	177388613	0.18391599902628972	chr11:177388613
11	141802452	0.5556215039626773	chr11:141802452
11	36273040	0.538693839556164	chr11:36273040
11	189796768	0.4558943023565104	chr11:189796768
11	83493792	0.7175626994160391	chr11:83493792
11	223461873	0.6495100217884351	chr11:223461873
11	207367091	0.28235644859176773	chr11:207367091
11	68953295	0.3546897056216179	chr11:68953295
11	63813434	0.8894845969181527	chr11:63813434
11	99472376	0.33251417820279894	chr11:99472376
11	201120791	0.4496444635885933	chr11:201120791
11	32663515	0.9731676953722043	chr11:32663515
11	79012760	0.8587080439291718	chr11:79012760
11	164776985	0.7019733095791586	chr11:164776985
11	8372639	0.31098249400235933	chr11:8372639
11	13975038	0.6324624910922638	chr11:13975038
11	190542774	0.6456000256787388	chr11:190542774
11	130585720	0.41744652024788853	chr11:130585720
11	139400581	0.04575730867546688	chr11:139400581
11	62215992	0.37286319120574135	chr11:62215992
11	132945887	0.5130521378764371	chr11:132945887
11	136251420	0.9506407536551317	chr11:136251420
11	103442850	0.7302210350413708	chr11:103442850
11	241105814	0.11684738583484362	chr11:241105814
11	12316003	0.3084080806202689	chr11:12316003
11	103732011	0.5264670433391615	chr11:103732011
11	214371663	0.45660412277658824	chr11:214371663
11	51567443	0.015071466876605964	chr11:51567443
11	233749369	0.9357490020872787	chr11:233749369
11	106372704	0.9049993903859801	chr11:106372704
11	39149743	0.9245071247348039	chr11:39149743
11	23274896	0.43426930122462865	chr11:23274896
11	81767395	0.8350417518591569	chr11:81767395
11	229930984	0.7114518981588578	chr11:229930984
11	234773903	0.5166274932709866	chr11:234773903
11	140816120	0.08636085697188	chr11:140816120
11	29547578	0.1761734753615158	chr11:29547578
11	114148117	0.24585077598869173	chr11:114148117
11	104439923	0.8969515776117403	chr11:104439923
11	57766991	0.6687145567331297	chr11:57766991
11	19008083	0.9832006824306508	chr11:19008083
11	95393451	0.57076766125048	chr11:95393451
11	92963778	0.09385766187128351	chr11:92963778
11	175994924	0.48298553993971083	chr11:175994924
11	98556613	0.12066660855316493	chr11:98556613
11	3283439	0.9023496420124607	chr11:3283439
11	5004672	0.28564998178110446	chr11:5004672
11	171878867	0.20529719072122204	chr11:171878867
11	165196442	0.516515288948044	chr11:165196442
11	40088096	0.8090159567579638	chr11:40088096
11	216556264	0.5152445508222023	chr11:216556264
11	165655684	0.047834428732943954	chr11:165655684
11	38513754	0.7455259703193625	chr11:38513754
11	71903228	0.043730622596885455	chr11:71903228
11	243415708	0.6083346043106979	chr11:243415708
11	101936604	0.6207641362181375	chr11:101936604
11	59193032	0.2164341996679294	chr11:59193032
11	131032589	0.45210958259593625	chr11:131032589
11	51387933	0.016129969681219356	chr11:51387933
11	197929224	0.29084256056734825	chr11:197929224
11	198575571	0.623157719394225	chr11:198575571
11	200210796	0.29132767965313233	chr11:200210796
11	154317343	0.05715466794208296	chr11:154317343
11	173511223	0.6775214591614184	chr11:173511223
11	80350832	0.7449712367272717	chr11:80350832
11	219721985	0.8643564134370652	chr11:219721985
11	36040427	0.8767905024468345	chr11:36040427
11	63621783	0.5013536520169397	chr11:63621783
11	248171740	0.4132854923414075	chr11:248171740
11	240099178	0.5900065336635102	chr11:240099178
11	126905159	0.794742399094184	chr11:126905159
11	124776933	0.4805788550932926	chr11:124776933
11	29205094	0.9952151175335624	chr11:29205094
11	164912500	0.6411404568760632	chr11:164912500
11	7758114	0.3150254977745039	chr11:7758114
11	78586614	0.7957720222650824	chr11:78586614
11	104597637	0.1592586340624977	chr11:104597637
11	223496313	0.9364292819339197	chr11:223496313
11	242113165	0.3469484081866345	chr11:242113165
11	243499511	0.6881971855431038	chr11:243499511
11	199709251	0.6290551070751502	chr11:199709251
11	72499283	0.10491435693303278	chr11:72499283
11	11337684	0.7244035110745228	chr11:11337684
11	106404416	0.3187004884505286	chr11:106404416
11	74349066	0.3873690804504094	chr11:74349066
11	163797513	0.10555921746685777	chr11:163797513
11	92764589	0.8119834961083894	chr11:92764589
11	222688989	0.8616693765842866	chr11:222688989
11	93508252	0.14292464627036597	chr11:93508252
11	94499043	0.8144861673210868	chr11:94499043
11	189779678	0.89901960884164	chr11:189779678
11	147506727	0.1063213262609699	chr11:147506727
11	63822107	0.9974536315289699	chr11:63822107
11	169172390	0.014504838451182864	chr11:169172390
11	140748428	0.8439816292342942	chr11:140748428
11	26014858	0.5627077982926646	chr11:26014858
11	116815959	0.9577107591013011	chr11:116815959
11	229676017	0.34471891905438506	chr11:229676017
11	52948380	0.3672394789897381	chr11:52948380
11	103654306	0.8419740767094712	chr11:103654306
11	68987444	0.7135791388026183	chr11:68987444
11	134230075	0.6045132337937404	chr11:134230075
11	243778237	0.6479407596182923	chr11:243778237
11	77463563	0.6858117371860559	chr11:77463563
11	208208803	0.057363229568731196	chr11:208208803
11	209573968	0.12660552853488444	chr11:209573968
11	64853908	0.18944425125919157	chr11:64853908
11	193151663	0.1850190648004683	chr11:193151663
11	247030487	0.8444776152150315	chr11:247030487
11	238505266	0.40056471584169706	chr11:238505266
11	151435106	0.49452982755208347	chr11:151435106
11	37934792	0.09850273529900117	chr11:37934792
11	29835470	0.8718871422169926	chr11:29835470
11	66705258	0.02016089965655185	chr11:66705258
11	150328242	0.09246314207721891	chr11:150328242
11	96556394	0.8139882786915971	chr11:96556394
11	174755233	0.1392910836923193	chr11:174755233
11	196944597	0.7954241614863188	chr11:196944597
11	45105409	0.3569133886060306	chr11:45105409
11	226323527	0.7783369213570344	chr11:226323527
11	15143258	0.059851789034421406	chr11:15143258
11	66232045	0.3478493983800483	chr11:66232045
11	203700016	0.48646114794426143	chr11:203700016
11	45933054	0.6294474657969125	chr11:45933054
11	55034406	0.8378578634021075	chr11:55034406
11	243914090	0.25202398324538505	chr11:243914090
11	228091084	0.662299556602177	chr11:228091084
11	203189834	0.16025273208448199	chr11:203189834
11	43450271	0.7972162912385884	chr11:43450271
11	63784564	0.9338889932309562	chr11:63784564
11	58791927	0.05680666951576921	chr11:58791927
11	47281084	0.08905949563586665	chr11:47281084
11	242611627	0.7896654108732735	chr11:242611627
11	41507042	0.8814277323673142	chr11:41507042
11	186678293	0.6517355820836053	chr11:186678293
11	12753691	0.4665752746387806	chr11:12753691
11	135951596	0.7713762898665484	chr11:135951596
11	17712482	0.30671221945256794	chr11:17712482
11	15438383	0.9918366873089239	chr11:15438383
11	57558123	0.849513423580642	chr11:57558123
11	231400848	0.8882616851865397	chr11:231400848
11	159707541	0.856333891319131	chr11:159707541
11	162850376	0.9335571894318097	chr11:162850376
11	74413921	0.07384974384642784	chr11:74413921
11	180904118	0.9095414859524227	chr11:180904118
11	170388124	0.25611673710405103	chr11:170388124
11	115421360	0.3655812208944568	chr11:115421360
11	170651351	0.3768646072043805	chr11:170651351
11	216783859	0.24010952094697702	chr11:216783859
11	240095173	0.4440415892380102	chr11:240095173
11	249148476	0.5104647667019481	chr11:249148476
11	122078039	0.15717750399373182	chr11:122078039
11	8188287	0.3659236467936328	chr11:8188287
11	57294537	0.3546649949410585	chr11:57294537
11	49212234	0.6779236845344739	chr11:49212234
11	75134687	0.5849759767395696	chr11:75134687
11	90125540	0.7189480948503589	chr11:90125540
11	167169317	0.786104087515139	chr11:167169317
11	131422239	0.6703360407291176	chr11:131422239
11	162436145	0.2488318834463645	chr11:162436145
11	242959886	0.50709838136483	chr11:242959886
11	12267988	0.47190914042745025	chr11:12267988
11	3599670	0.08330969219039872	chr11:3599670
11	166376360	0.8955367887923309	chr11:166376360
11	136563441	0.10052100306629526	chr11:136563441
11	120687290	0.9766781628782134	chr11:120687290
11	213331878	0.04142839799315498	chr11:213331878
11	39718938	0.7323820612525702	chr11:39718938
11	143404842	0.29469875752815805	chr11:143404842
11	232981789	0.9056696685471192	chr11:232981789
11	111463381	0.8257915991035156	chr11:111463381
11	144978926	0.03476079395291096	chr11:144978926
11	17499838	0.03173116574688245	chr11:17499838
11	87295764	0.6071591221155723	chr11:87295764
11	10349576	0.15809567030481372	chr11:10349576
11	143094080	0.024017048475674197	chr11:143094080
11	147618536	0.9680844380784709	chr11:147618536
11	237710082	0.6365339025564117	chr11:237710082
11	159601505	0.020724346295527753	chr11:159601505
11	745741	0.4956145809342969	chr11:745741
11	208308599	0.1659614609964923	chr11:208308599
11	82414070	0.8071303041260727	chr11:82414070
11	178567923	0.03839528083193831	chr11:178567923
11	66007131	0.37720685795687664	chr11:66007131
11	190056206	0.24564803929844672	chr11:190056206
11	231872668	0.9810643067624975	chr11:231872668
11	19829763	0.08733049686273187	chr11:19829763
11	136090488	0.7226902404889614	chr11:136090488
11	135100504	0.4832476196615124	chr11:135100504
11	71609430	0.818324981101656	chr11:71609430
11	85418589	0.222102111824588	chr11:85418589
11	169040192	0.8567421667684256	chr11:169040192
11	73152769	0.950863575627114	chr11:73152769
11	7656801	0.22097644982863504	chr11:7656801
11	192296550	0.25031738334053255	chr11:192296550
11	156298227	0.9640309003143707	chr11:156298227
11	62613708	0.43978609658638385	chr11:62613708
11	240385248	0.8368906779960196	chr11:240385248
11	224607007	0.844005230520736	chr11:224607007
11	241093964	0.31774403231176035	chr11:241093964
11	128059082	0.18699721711179285	chr11:128059082
11	58791622	0.372864961896733	chr11:58791622
11	43457294	0.5959838027291833	chr11:43457294
11	237130879	0.5021148901681136	chr11:237130879
11	222707150	0.7394289443435668	chr11:222707150
11	185234354	0.5533209093095484	chr11:185234354
11	127628708	0.8074596550818923	chr11:127628708
11	96101889	0.1128984837714391	chr11:96101889
11	175861280	0.44470352820009895	chr11:175861280
11	2382226	0.025902128751945058	chr11:2382226
11	131069402	0.12959903902828618	chr11:131069402
11	169664941	0.33819221396292165	chr11:169664941
11	188439996	0.9024978874952981	chr11:188439996
11	112770285	0.3863537177882448	chr11:112770285
11	186284795	0.2807321135520825	chr11:186284795
11	23960425	0.6740807033510727	chr11:23960425
11	58318661	0.7064362970858761	chr11:58318661
11	36153179	0.48651533415636605	chr11:36153179
11	84959483	0.2956335615267709	chr11:84959483
11	86048256	0.308792356593468	chr11:86048256
11	93484915	0.1936906240998378	chr11:93484915
11	116456222	0.36896345621537313	chr11:116456222
11	109083433	0.17657096213932574	chr11:109083433
11	122617982	0.6464935392839904	chr11:122617982
11	188149166	0.8957428643601131	chr11:188149166
11	35504184	0.2617105301808694	chr11:35504184
11	87676643	0.24979300460444046	chr11:87676643
11	33760	0.8991711495319752	chr11:33760
11	7057297	0.5723528093823386	chr11:7057297
11	151605237	0.7324774828154681	chr11:151605237
11	219000387	0.8902430686127991	chr11:219000387
11	76477428	0.668323076109778	chr11:76477428
11	100473886	0.7450342680240437	chr11:100473886
11	52469104	0.393077501692629	chr11:52469104
11	35699917	0.9387865743042876	chr11:35699917
11	221024549	0.7068609623025658	chr11:221024549
11	143030003	0.08097765807082462	chr11:143030003
11	176218695	0.5992644140803417	chr11:176218695
11	220472867	0.1037101476339118	chr11:220472867
11	147098320	0.5268978556526954	chr11:147098320
11	45071037	0.09760257017430791	chr11:45071037
11	178329206	0.6309686730325532	chr11:178329206
11	186951512	0.46180216906783056	chr11:186951512
11	103487143	0.5575483537983333	chr11:103487143
11	154203506	0.6524610522469535	chr11:154203506
11	121137458	0.25784458677503014	chr11:121137458
11	83249854	0.32632588343779473	chr11:83249854
11	168104029	0.4872473420328199	chr11:168104029
11	61863099	0.5706483481568443	chr11:61863099
11	81867700	0.9244097611815225	chr11:81867700
11	101422187	0.35838404473866875	chr11:101422187
11	153655063	0.5958130030138256	chr11:153655063
11	213051021	0.9233197382403862	chr11:213051021
11	153729156	0.7206484264079525	chr11:153729156
11	181520339	0.33505842761528193	chr11:181520339
11	73164324	0.4205590861266049	chr11:73164324
11	146853764	0.8799962856526988	chr11:146853764
11	25962942	0.4433097105875758	chr11:25962942
11	115818000	0.25952330147590474	chr11:115818000
11	172469709	0.5278398889747852	chr11:172469709
11	44930630	0.1941382150162024	chr11:44930630
11	225524269	0.5862247658024835	chr11:225524269
11	104298171	0.991586665106657	chr11:104298171
11	167785466	0.9695870474058279	chr11:167785466
11	117473624	0.6176614660882099	chr11:117473624
11	183064542	0.8874166844299394	chr11:183064542
11	146075810	0.8170012695543112	chr11:146075810
11	30643113	0.9511623039851064	chr11:30643113
11	231178617	0.8743652136053163	chr11:231178617
11	165015161	0.9008340567516874	chr11:165015161
11	118018087	0.23725197458783548	chr11:118018087
11	169151215	0.16643854146519868	chr11:169151215
11	65223989	0.05353209823389049	chr11:65223989
11	192240222	0.662712845607433	chr11:192240222
11	102806352	0.9341707205905222	chr11:102806352
11	201258503	0.993911484480462	chr11:201258503
11	68513296	0.8538191271195341	chr11:68513296
11	197569992	0.8327003711757297	chr11:197569992
11	226672941	0.5236939669182911	chr11:226672941
11	245205193	0.457438555938387	chr11:245205193
11	194177496	0.6439133269363698	chr11:194177496
11	176003305	0.03248040455696619	chr11:176003305
11	129985492	0.7963803479234446	chr11:129985492
11	26433571	0.660908836360695	chr11:26433571
11	139963475	0.17834854073732717	chr11:139963475
11	140813255	0.6393398886034976	chr11:140813255
11	16183465	0.6034747569975113	chr11:16183465
11	172656554	0.790119948779413	chr11:172656554
11	37235609	0.8391027255511246	chr11:37235609
11	149152980	0.2608852659425481	chr11:149152980
11	118158307	0.8163328197590495	chr11:118158307
11	218763565	0.19027486933702017	chr11:218763565
11	58061110	0.4002706495133471	chr11:58061110
11	42801757	0.49772022115187187	chr11:42801757
11	137792778	0.8068819560827046	chr11:137792778
11	115060732	0.9020699968882081	chr11:115060732
11	40324389	0.027044466849697767	chr11:40324389
11	153428045	0.739872055045072	chr11:153428045
11	226454339	0.8787459128121319	chr11:226454339
11	185063459	0.9547622725872067	chr11:185063459
11	52389257	0.27521029946241377	chr11:52389257
11	59601538	0.1812307831044389	chr11:59601538
11	139390308	0.5039554103568389	chr11:139390308
11	169379284	0.9019932757109654	chr11:169379284
11	244748857	0.3224574289970803	chr11:244748857
11	26204947	0.5100100971575977	chr11:26204947
11	136586231	0.9955994209602596	chr11:136586231
11	246843587	0.4614719595735836	chr11:246843587
11	27724196	0.6319680928187794	chr11:27724196
11	243142162	0.9956397479246302	chr11:243142162
11	115544484	0.3735859709521891	chr11:115544484
11	179347415	0.28020069276586534	chr11:179347415
11	106317871	0.28991215279537946	chr11:106317871
11	210261028	0.6208431528515963	chr11:210261028
11	227129472	0.1710767750926953	chr11:227129472
11	41666296	0.17287488217570915	chr11:41666296
11	186810589	0.2675320031452566	chr11:186810589
11	5184882	0.545526035461337	chr11:5184882
11	69215035	0.8457340556465199	chr11:69215035
11	138085627	0.5339780365267117	chr11:138085627
11	150801260	0.78481503830513	chr11:150801260
11	91316612	0.957981527304568	chr11:91316612
11	67609546	0.7426015005131509	chr11:67609546
12	128105699	0.8792562951880597	chr12:128105699
12	237771116	0.4658699244796092	chr12:237771116
12	80111860	0.1432085249740666	chr12:80111860
12	40195519	0.24673544858679403	chr12:40195519
12	206474048	0.7581426214335548	chr12:206474048
12	247645746	0.8283674112767252	chr12:247645746
12	195017755	0.049167705974325765	chr12:195017755
12	34597998	0.41592934019468986	chr12:34597998
12	137673713	0.4992309239595858	chr12:137673713
12	101297562	0.618883022100707	chr12:101297562
12	158358185	0.6541109700851125	chr12:158358185
12	167153011	0.8322531485029763	chr12:167153011
12	201772552	0.2806556681955219	chr12:201772552
12	60021629	0.12080885094174271	chr12:60021629
12	241169632	0.19462190590440753	chr12:241169632
12	53672279	0.9374777688542753	chr12:53672279
12	31024502	0.5512153071934718	chr12:31024502
12	207217810	0.2269039434750639	chr12:207217810
12	115812294	0.7880061248726727	chr12:115812294
12	122557567	0.5911373265074543	chr12:122557567
12	79683865	0.3736545209932394	chr12:79683865
12	11603307	0.028119504893508056	chr12:11603307
12	48400271	0.7849585957731099	chr12:48400271
12	190408578	0.7202671502047606	chr12:190408578
12	56101577	0.2694855851600914	chr12:56101577
12	248166479	0.272963774362292	chr12:248166479
12	196556692	0.2787731492107052	chr12:196556692
12	212147536	0.6737155819567131	chr12:212147536
12	218320172	0.3012355110741676	chr12:218320172
12	179726117	0.3172591274816605	chr12:179726117
12	116545700	0.3828528039520891	chr12:116545700
12	229253082	0.9803993130099491	chr12:229253082
12	106631693	0.4654974228719617	chr12:106631693
12	23954769	0.38360160176844066	chr12:23954769
12	149110724	0.4753227478679531	chr12:149110724
12	26391196	0.7220114697983776	chr12:26391196
12	163847099	0.884853827946528	chr12:163847099
12	249381689	0.9908937980859048	chr12:249381689
12	168801995	0.4912035863834132	chr12:168801995
12	52638025	0.46554160363695796	chr12:52638025
12	34464878	0.3370084677574223	chr12:34464878
12	89096547	0.7813016884818333	chr12:89096547
12	36441291	0.6590303063182938	chr12:36441291
12	142423325	0.36973086843706954	chr12:142423325
12	195774610	0.5233562647803384	chr12:195774610
12	164534586	0.21376256555231238	chr12:164534586
12	154299635	0.6970537121446674	chr12:154299635
12	108901620	0.25960231164239184	chr12:108901620
12	43182304	0.356050608332334	chr12:43182304
12	159444913	0.07743739488481143	chr12:159444913
12	104836941	0.22767173357038278	chr12:104836941
12	76365369	0.20293372531663334	chr12:76365369
12	164821568	0.7379536166728146	chr12:164821568
12	94634011	0.6975231105554163	chr12:94634011
12	42082588	0.5427623707663705	chr12:42082588
12	120878393	0.393185946355064	chr12:120878393
12	72295685	0.8905189883917061	chr12:72295685
12	183372181	0.8852425142459173	chr12:183372181
12	11766785	0.6068068214669935	chr12:11766785
12	213210987	0.6613685645732155	chr12:213210987
12	115336566	0.7984861986333576	chr12:115336566
12	3985957	0.7255472090350251	chr12:3985957
12	33340616	0.23265246736570497	chr12:33340616
12	236360121	0.5083270946791957	chr12:236360121
12	134251666	0.16036704466470683	chr12:134251666
12	192136333	0.8112870449555931	chr12:192136333
12	220694303	0.6570410952106032	chr12:220694303
12	80076342	0.9793003053024778	chr12:80076342
12	136729255	0.1451445895720974	chr12:136729255
12	162580990	0.5150462078266702	chr12:162580990
12	210396274	0.726770234878762	chr12:210396274
12	105022346	0.868668909210493	chr12:105022346
12	237938194	0.8548637539264083	chr12:237938194
12	151780170	0.2099794658236081	chr12:151780170
12	218468077	0.98249772927327	chr12:218468077
12	20839508	0.9815293597655794	chr12:20839508
12	115835584	0.9693680613532577	chr12:115835584
12	44792366	0.6174766815986422	chr12:44792366
12	227970782	0.8336159058891003	chr12:227970782
12	58746829	0.08527327162379643	chr12:58746829
12	178245033	0.2629058125410328	chr12:178245033
12	15717346	0.10107594146222196	chr12:15717346
12	50211160	0.5105051098718798	chr12:50211160
12	79963120	0.9650828579160459	chr12:79963120
12	195468330	0.6526790427298831	chr12:195468330
12	62791693	0.4666395958527038	chr12:62791693
12	204221098	0.7949073785733752	chr12:204221098
12	197152691	0.5548328414972002	chr12:197152691
12	248050836	0.46307119028089144	chr12:248050836
12	169285122	0.6330348992081782	chr12:169285122
12	159359406	0.5166826799970441	chr12:159359406
12	150383979	0.6451297602690383	chr12:150383979
12	27404784	0.8046106505469467	chr12:27404784
12	128305535	0.46779432643015695	chr12:128305535
12	212870721	0.42087103622286526	chr12:212870721
12	5214200	0.5630788818887221	chr12:5214200
12	31663779	0.905706097769751	chr12:31663779
12	150137315	0.4287524609213209	chr12:150137315
12	211753963	0.8492722227878088	chr12:211753963
12	76832940	0.620991241875632	chr12:76832940
12	217869560	0.022273175126628325	chr12:217869560
12	84381655	0.4814405458319576	chr12:84381655
12	116364594	0.2184300736759932	chr12:116364594
12	238257666	0.1588626964747883	chr12:238257666
12	104398021	0.2420935074587697	chr12:104398021
12	149870314	0.7152951536813115	chr12:149870314
12	233866426	0.6311088976503568	chr12:233866426
12	66095543	0.5414845970487309	chr12:66095543
12	22983982	0.5003158550157479	chr12:22983982
12	239507467	0.39528622576863537	chr12:239507467
12	139957400	0.8877022164271574	chr12:139957400
12	241460134	0.9331296956856334	chr12:241460134
12	216686155	0.766793419562452	chr12:216686155
12	148656626	0.29534230103350767	chr12:148656626
12	117835168	0.9147254416074226	chr12:117835168
12	120062556	0.8209440230194851	chr12:120062556
12	41504123	0.13278617831677367	chr12:41504123
12	113390504	0.34826077526441684	chr12:113390504
12	205432987	0.33432987696580413	chr12:205432987
12	247197053	0.7327463133585256	chr12:247197053
12	240085515	0.5286595749840644	chr12:240085515
12	240544647	0.27421573850394243	chr12:240544647
12	4752722	0.23848667075253016	chr12:4752722
12	128943014	0.46292999266944534	chr12:128943014
12	50032778	0.6692974594636681	chr12:50032778
12	153821056	0.5136386747666376	chr12:153821056
12	236459227	0.2684231742261432	chr12:236459227
12	219162765	0.6237852202567116	chr12:219162765
12	216645619	0.9989231846390405	chr12:216645619
12	91429601	0.18490206374246082	chr12:91429601
12	125292826	0.5331155799274994	chr12:125292826
12	70486077	0.38189956867179653	chr12:70486077
12	138463582	0.2262317236703717	chr12:138463582
12	75846964	0.8767373068503452	chr12:75846964
12	202182821	0.9581927974753675	chr12:202182821
12	116104831	0.3566938247190731	chr12:116104831
12	175099697	0.35381767548392723	chr12:175099697
12	218166801	0.10084446430459369	chr12:218166801
12	74937272	0.6215756836637419	chr12:74937272
12	155522878	0.036279903331954626	chr12:155522878
12	211453298	0.5012483144469901	chr12:211453298
12	237683149	0.16128638735266748	chr12:237683149
12	40766656	0.6755951018063922	chr12:40766656
12	170355055	0.9296209931887569	chr12:170355055
12	108804702	0.09789486153876281	chr12:108804702
12	71380774	0.7799630760015458	chr12:71380774
12	39432377	0.8322624217471327	chr12:39432377
12	146345158	0.18444424411717494	chr12:146345158
12	83521956	0.9234158786157217	chr12:83521956
12	166985921	0.6247086609949442	chr12:166985921
12	70249205	0.5395875720878806	chr12:70249205
12	147879	0.6746983797345628	chr12:147879
12	191806945	0.29522804335456887	chr12:191806945
12	40331794	0.03515675806390786	chr12:40331794
12	63125840	0.4476307114056646	chr12:63125840
12	58838551	0.7459129396679685	chr12:58838551
12	85560253	0.9194638886960897	chr12:85560253
12	121335480	0.4358027791250563	chr12:121335480
12	203113050	0.2710112146857271	chr12:203113050
